Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
APARTMENT,APARTMENT,Flandres,Kasterlee,2460,Immo Point Kempen,storage5491_907@importfrommedia.be,,BUY_REGULAR,470000,3,3,2,0,2,,,,HYPER_EQUIPPED,AS_NEW,136,118,,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,DEURNE,2100,Immovasta,immovasta@omniwebsites.be,+32 3 289 70 30,BUY_REGULAR,239000,3,2,1,0,1,,,,INSTALLED,GOOD,106,,,1,0,0,0,0,0,1,0,0
HOUSE,VILLA,Wallonie,Chaumont-Gistoux,1325,Modifa   Grez Doiceau,modifa_grezdoiceau@importfrommedia.be,+32 10 68 18 90,BUY_REGULAR,425000,4,3,2,0,2,,1,5,USA_HYPER_EQUIPPED,JUST_RENOVATED,148,700,948,0,0,0,0,0,0,1,1,0
APARTMENT,GROUND_FLOOR,Flandres,Anvers,2100,Walls Vastgoedmakelaars,walls_heart_antwerpen@importfrommedia.be,+32 3 233 33 00,BUY_REGULAR,255000,2,1,1,0,1,,,,,,80,40,,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Malines,2800,Malines Group,storage7034_53@importfrommedia.be,+32 15 21 68 50,BUY_REGULAR,370000,2,3,1,1,2,,,,INSTALLED,TO_BE_DONE_UP,232,,175,1,0,1,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,FLÉMALLE,4400,C. Roufosse Affaires Immobilières,roufousse-kfaah9@omniwebsites.be,+32 4 234 21 10,BUY_REGULAR,205000,3,2,,1,2,,,1,SEMI_EQUIPPED,GOOD,136,,140,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,BOUFFIOULX,6200,Service Immobilier,info@serviceimmobilier.be,+32 71 38 44 44,BUY_REGULAR,109000,2,2,2,0,,,,,,GOOD,65,,0,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Antwerpen,2170,,,+32468277018,BUY_REGULAR,185000,2,2,1,1,1,5,,,,JUST_RENOVATED,65,,,0,0,1,0,0,0,1,0,0
HOUSE,VILLA,Wallonie,Erquennes,7387,Immobilière de l’Etoile,hadrienpolain@hotmail.com,,BUY_REGULAR,295000,4,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Bruxelles,Ixelles,1050,Grant Properties,grantproperties@omniwebsites.be,+32 2 772 45 05,BUY_REGULAR,1100000,,6,5,0,6,,2,,INSTALLED,,350,50,155,0,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Flandres,Bertem (Leefdaal),3061,Living-Stone Oud-Heverlee,pajota_899@importfrommedia.be,,BUY_REGULAR,564000,2,3,3,2,4,,1,3,HYPER_EQUIPPED,AS_NEW,243,160,360,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Diepenbeek,3590,Som vastgoed Bvba,Z340233665003489000000002@secure.fortissimmo.net,,BUY_REGULAR,314900,,3,1,0,,10,1,,INSTALLED,,150,,550,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Heusden,9070,EDM Woonadvies,199830@secure.fortissimmo.net,+32 475 49 64 11,BUY_REGULAR,369000,,3,1,0,2,,,,INSTALLED,JUST_RENOVATED,130,51,115,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Overijse,3090,KDC Immo,storage8982_434@importfrommedia.be,,BUY_REGULAR,545000,3,3,1,0,2,,1,3,HYPER_EQUIPPED,AS_NEW,200,,0,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Oostende,8400,Agence Vanbeckevoort,200717@secure.fortissimmo.net,+32 59 80 99 20,BUY_REGULAR,595000,,3,2,0,2,13,,,HYPER_EQUIPPED,GOOD,215,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Dilbeek,1700,Immo Pické BV BVBA.,storage6011_791@importfrommedia.be,+32 2 331 62 69,BUY_REGULAR,285000,,2,1,0,1,,1,2,INSTALLED,GOOD,109,,,0,0,0,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Roux,6044,YAKimmo,erika@yakimmo.be,+32 2 355 17 51,BUY_REGULAR,899000,,1,,0,,,,,,GOOD,1160,,5850,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Grâce-Hollogne,4460,Immobilière Borremans,borremans_donceel@importfrommedia.be,+32 4 337 82 92,BUY_REGULAR,248500,4,3,1,0,,,1,1,,,136,,0,1,0,0,0,0,0,1,0,0
HOUSE,TOWN_HOUSE,Flandres,Kapellen,2950,Immo De Laet,immodelaet@omniwebsites.be,+32 3 644 00 88,BUY_REGULAR,289000,2,3,1,0,,,1,2,SEMI_EQUIPPED,TO_RENOVATE,162,77,186,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,Fleurus,6220,CENTURY 21 Maison Blanche,c21maisonblanche@omniwebsites.be,+32 67 87 45 00,BUY_REGULAR,350000,4,4,2,0,2,,1,4,,TO_BE_DONE_UP,320,4996,6447,0,0,0,0,1,0,0,1,0
APARTMENT,APARTMENT,Flandres,Anvers,2020,Immodôme,immodome_berchem_58@importfrommedia.be,,BUY_REGULAR,400000,2,4,1,0,,,,,,GOOD,125,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Ramillies,1367,Aplus Immo,aplusimmobilier_orp_jauche@importfrommedia.be,+32 485 11 01 10,BUY_REGULAR,300000,3,4,1,0,2,,,1,INSTALLED,AS_NEW,170,,881,1,0,1,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Flandres,Vorselaar,2290,Heylen Vastgoed Herentals,heylenvastgoed@omniwebsites.be,+32 14 70 51 58,BUY_REGULAR,575000,3,5,3,0,3,,,,SEMI_EQUIPPED,GOOD,444,,413,0,0,0,0,1,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Havré,7021,GO PRESTIGE,goimmobilier@omniwebsites.be,,BUY_REGULAR,15000000,4,0,,0,,,,164,NOT_INSTALLED,,8797,,43300,0,0,0,0,1,0,0,0,0
HOUSE,MIXED_USE_BUILDING,Flandres,SPIERE,8587,IMMO BEGUIN,beguinwaregem@omniwebsites.be,,BUY_REGULAR,1400000,4,5,2,0,5,,,,INSTALLED,AS_NEW,555,,3700,0,0,1,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Landen,3400,We Invest Hesbaye,storage4563_301@importfrommedia.be,+32 19 86 06 06,BUY_REGULAR,99000,2,2,1,0,1,,1,1,,TO_BE_DONE_UP,65,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Putte,2580,Rosini Vastgoed & Advies,rosini@contactme.skarabee.com,,BUY_REGULAR,340000,4,2,1,0,1,1,,,,GOOD,,,334,0,0,0,0,1,0,0,0,0
HOUSE,COUNTRY_COTTAGE,Flandres,Ieper,8908,Habitat,hello@mijnhabitat.be,,BUY_REGULAR,239000,,4,1,0,2,5,1,,,GOOD,,,0,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Molenbeek-Saint-Jean,1080,Hestia Immobilier,hestiaim_ganshoren@importfrommedia.be,,BUY_REGULAR,239000,2,2,1,0,1,,,,INSTALLED,AS_NEW,105,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Gand,9050,Axel Lenaerts makelaars Gent,axellenaertsgent@omniwebsites.be,+32 9 245 24 24,BUY_REGULAR,475000,2,2,,0,,,,,INSTALLED,,91,,,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Liège,4000,Bureau Nelis, bureaunelis@omniwebsites.be,+32 4 342 83 18,BUY_REGULAR,365000,,3,1,1,,,1,,,,165,,,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,Seraing,4101,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,219900,3,3,1,1,2,,5,5,INSTALLED,TO_BE_DONE_UP,140,,220,1,0,1,1,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Molenbeek-Saint-Jean,1080,Hestia Immobilier,hestiaim_ganshoren@importfrommedia.be,,BUY_REGULAR,219000,2,2,,1,1,,1,,INSTALLED,GOOD,100,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Edegem,2650,Habicom Vastgoed,habicom@omniwebsites.be,+32 3 449 42 41,BUY_REGULAR,307000,2,4,1,0,2,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,182,,84,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Antwerpen,2018,ERA Renomar,immoweb@erabelgium.be,+32 3 311 82 01,BUY_REGULAR,198000,2,1,1,0,,,,,,,42,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,SINT-LAMBRECHTS-WOLUWE,1200,Nv Torox,info@torox.be,,BUY_REGULAR,395000,,2,1,0,,,1,,INSTALLED,GOOD,99,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Gent,9000,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,315000,,2,,0,,4,,1,HYPER_EQUIPPED,GOOD,81,,,0,0,0,0,0,0,1,0,0
APARTMENT,DUPLEX,Flandres,Nieuwpoort,8620,Portus bvba,info@portus.be,+32 58 62 50 50,BUY_REGULAR,774000,,3,2,2,3,,,,INSTALLED,GOOD,168,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,850000,3,6,1,1,3,,2,,INSTALLED,GOOD,210,,579,1,0,1,0,0,0,1,0,0
APARTMENT,DUPLEX,Flandres,Ursel,9910,Vastgoed Unicum,planning@vastgoedunicum.be,+32 9 336 16 15,BUY_REGULAR,235000,,2,1,0,2,16,,,INSTALLED,GOOD,97,,,0,1,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Erpe-Mere,9420,ImmoTijl Aalst,immotijl_herdersem_tehuur@importfrommedia.be,+32 53 42 46 99,BUY_REGULAR,235000,2,3,1,0,,,1,1,USA_INSTALLED,TO_BE_DONE_UP,,,140,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Alken,3570,ERA Nobis - Alken,nobis@era.be,+32 11 35 14 00,BUY_REGULAR,749000,4,2,2,0,,,,,HYPER_EQUIPPED,,221,,2396,1,0,1,0,0,0,1,0,0
APARTMENT,TRIPLEX,Bruxelles,Saint-Gilles,1060,Trianon Invest,obrialexis_uccle_210@importfrommedia.be,+32 2 340 37 07,BUY_REGULAR,490000,2,3,1,1,2,,,,USA_SEMI_EQUIPPED,JUST_RENOVATED,137,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Waremme,4300,We Invest Hesbaye,storage4563_301@importfrommedia.be,+32 19 86 06 06,BUY_REGULAR,249000,2,4,1,1,2,,1,2,USA_SEMI_EQUIPPED,GOOD,214,979,1386,1,0,1,0,0,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,DEURNE,2100,Immovasta,immovasta@omniwebsites.be,+32 3 289 70 30,BUY_REGULAR,359000,2,3,2,0,3,,1,,,TO_RENOVATE,208,22,106,1,0,0,0,0,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,SINT-NIKLAAS,9100,Immo De Prins,immodeprins-04ilqa@omniwebsites.be,+32 3 776 06 55,BUY_REGULAR,665000,,0,,0,,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,,,136,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Saint-Gilles,1060,Citya Immobilier,lamybelg_bruxelles@importfrommedia.be,+32 2 373 38 20,BUY_REGULAR,350000,3,3,1,0,2,,,,SEMI_EQUIPPED,TO_RENOVATE,159,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,BERCHEM-SAINTE-AGATHE,1082,TREVI - Immobilier Neuf,trevitin@omniwebsites.be,+32 2 340 24 73,BUY_REGULAR,290000,4,2,1,0,1,,1,,USA_HYPER_EQUIPPED,,82,,,1,0,1,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Huy,4500,Immobilière Bertrand Huy,xavierbertrand1@omniwebsites.be,+32 85 30 10 03,BUY_REGULAR,299000,2,2,2,0,3,,,,SEMI_EQUIPPED,GOOD,162,,90,1,0,0,0,1,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Saint-Léger,6747,Juliet Immo Belgique,storage6775_817@importfrommedia.be,,BUY_REGULAR,249000,3,4,2,2,2,,,,INSTALLED,GOOD,200,45,144,0,0,0,0,0,0,1,1,0
APARTMENT,FLAT_STUDIO,Flandres,Nieuport,8620,Immo Eecke,immoeecke@omniwebsites.be,+32 58 23 31 90,BUY_REGULAR,165000,2,0,1,1,1,,,,NOT_INSTALLED,GOOD,30,,,1,0,0,1,1,0,1,0,0
HOUSE,HOUSE,Flandres,Hooglede,8830,Bricx,bricxroeselare@contactme.skarabee.com,+32 51 80 18 00,BUY_REGULAR,320250,4,3,,0,2,1,,1,,GOOD,140,144,284,0,0,0,0,0,0,0,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Malines,2800,Boonstra Vastgoed,z47768@secure.fortissimmo.net,,BUY_REGULAR,3200000,,20,20,0,21,,1,,HYPER_EQUIPPED,,1820,,58835,1,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,Hoboken,2660,Omnia vastgoedmanagement,omniavastgoed@omniwebsites.be,,BUY_REGULAR,319000,2,6,1,0,1,,,,SEMI_EQUIPPED,TO_RENOVATE,175,70,138,1,0,0,0,1,0,0,1,0
HOUSE,VILLA,Wallonie,Awans,4340,Toro-Immo,toroimmo@omniwebsites.be,+32 4 267 86 64,BUY_REGULAR,395000,4,3,1,0,2,,2,,INSTALLED,GOOD,175,,2488,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Courtrai,8500,Leonards Immobiliën,Z47917@secure.fortissimmo.net,+32 56 19 13 80,BUY_REGULAR,175000,,2,1,0,,,,,INSTALLED,AS_NEW,120,,124,1,0,0,0,0,0,0,1,0
HOUSE,APARTMENT_BLOCK,Wallonie,Tournai,7500,We Invest Tournai,storage4563_779@importfrommedia.be,+32 69 66 69 33,BUY_REGULAR,765000,3,13,6,0,5,,,,,GOOD,391,,130,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Melsele,9120,Homevast Vastgoedkantoor,storage7417_845@importfrommedia.be,+32 3 344 77 44,BUY_REGULAR,470000,4,4,1,0,2,,1,3,INSTALLED,,240,,720,0,0,0,0,0,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Seraing,4102,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,199000,3,4,5,5,3,,1,,SEMI_EQUIPPED,GOOD,223,,115,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Bruxelles,Sint-Lambrechts-Woluwe,1200,Maxime Real Estate,max-realestate-st-lamb@importfrommedia.be,+32 2 771 16 35,BUY_REGULAR,330000,2,2,1,0,1,,,,SEMI_EQUIPPED,TO_RENOVATE,121,55,122,0,0,1,0,0,0,1,1,0
HOUSE,MANOR_HOUSE,Flandres,Lubbeek,3210,IMMO-TIME,immotime@omniwebsites.be,+32 16 41 41 00,BUY_REGULAR,995000,4,5,2,0,2,,5,,,TO_BE_DONE_UP,445,8376,8376,1,0,0,0,1,0,1,1,0
HOUSE,VILLA,Flandres,Herenthout,2270,DEBACO IMMOBILIEN,debaco_herenthout@importfrommedia.be,+32 14 73 77 77,BUY_REGULAR,569000,4,5,2,0,2,,1,8,HYPER_EQUIPPED,AS_NEW,233,,1730,0,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Ans,4430,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,149000,2,3,1,1,1,,,,SEMI_EQUIPPED,GOOD,122,,103,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Bruxelles,Watermael-Boitsfort,1170,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,1295000,2,5,3,2,4,6,1,2,USA_HYPER_EQUIPPED,AS_NEW,255,60,237,0,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Oostrozebeke,8780,ERA Lafaut,immoweb@erabelgium.be,+32 51 40 97 92,BUY_REGULAR,199000,2,2,1,0,,,1,,,,99,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Namur,5000,VM Immobilier,veronique@vmimmobilier.be,+32 498 48 69 08,BUY_REGULAR,169000,2,2,1,0,1,5,,,,GOOD,76,,,1,0,1,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Hoboken,2660,Chase,chasevastgoed@omniwebsites.be,+32 3 740 03 90,BUY_REGULAR,275000,,3,1,0,1,,1,,INSTALLED,AS_NEW,161,100,256,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Knokke-Heist,8300,Agence Het Zoute nv,storage7042_961@importfrommedia.be,+32 50 60 33 33,BUY_REGULAR,3865000,3,5,3,3,4,,1,4,USA_HYPER_EQUIPPED,GOOD,260,,925,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Deerlijk,8540,Immo Francois,waregem@immofrancois.be,+32 56 94 69 56,BUY_REGULAR,219000,3,4,1,0,1,5,1,1,,TO_RESTORE,193,,360,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles,1000,EuroHouse sa,eurohouse_auderghem@importfrommedia.be,+32 2 672 05 55,BUY_REGULAR,365000,3,2,2,1,1,,,1,USA_INSTALLED,GOOD,90,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Ixelles,1050,BATHIM & CO RESIDENTIAL,bathimco_bruxelles@importfrommedia.be,+32 2 733 00 00,BUY_REGULAR,800000,2,2,1,0,1,,,1,USA_HYPER_EQUIPPED,AS_NEW,150,,,1,0,0,0,0,0,0,0,0
HOUSE,MIXED_USE_BUILDING,Flandres,Kontich,2550,Leximmo,199794@secure.fortissimmo.net,+32 3 459 99 99,BUY_REGULAR,750000,,6,3,0,3,,,,,AS_NEW,351,,780,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Heusy,4802,Century 21 Or Bleu,c21orbleu-w2i1ks@omniwebsites.be,+32 87 22 00 21,BUY_REGULAR,425000,4,5,3,0,3,,2,3,SEMI_EQUIPPED,TO_RENOVATE,302,,1030,1,0,0,0,1,0,1,1,0
APARTMENT,PENTHOUSE,Bruxelles,Auderghem,1160,We Invest Bruxelles,storage4563_152@importfrommedia.be,+32 2 318 62 66,BUY_REGULAR,490000,2,2,1,1,2,,,,USA_HYPER_EQUIPPED,AS_NEW,93,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Fossesla-Ville Sart-Saint-Laurent,5070,Inwee,storage4188_584@importfrommedia.be,+32 476 41 90 70,BUY_REGULAR,349000,3,3,1,1,2,,1,3,INSTALLED,GOOD,152,270,270,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Bouwel,2288,Heylen Vastgoed Lier,heylenvastgoed@omniwebsites.be,+32 3 361 00 03,BUY_REGULAR,495000,4,3,1,0,2,,1,3,SEMI_EQUIPPED,TO_BE_DONE_UP,237,2176,2527,1,0,0,0,1,0,0,1,0
APARTMENT,APARTMENT,Bruxelles,Anderlecht,1070,Living Stone Dilbeek,pajota_dilbeek@importfrommedia.be,+32 2 466 05 75,BUY_REGULAR,179000,,2,1,0,1,,,1,INSTALLED,GOOD,83,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Wevelgem,8560,Habitat,hello@mijnhabitat.be,,BUY_REGULAR,149000,,3,1,0,1,4,,1,,GOOD,127,,284,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Bruges,8200,Egen Vastgoed,storage8419_206@importfrommedia.be,,BUY_REGULAR,495000,2,4,1,0,,,,,HYPER_EQUIPPED,AS_NEW,170,90,167,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Serskamp,9260,Flame Estate,flameestate@contactme.skarabee.com,+32 9 279 76 73,BUY_REGULAR,285000,,2,1,0,1,1,,,,GOOD,95,,,0,0,0,0,0,0,0,0,0
HOUSE,FARMHOUSE,Flandres,Damme,8340,House of House Real Estate,Z12235@secure.fortissimmo.net ,,BUY_REGULAR,2500000,,5,4,0,6,17,,5,,GOOD,439,,7429,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Melsele,9120,M3 makelaars,2014313712003352000000001@secure.fortissimmo.net,+32 3 369 70 33,BUY_REGULAR,375000,,3,1,0,2,,,,,TO_RENOVATE,190,,890,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Ans,4430,Elite Immo,info@elite-immo.be,,BUY_REGULAR,315000,3,3,1,1,1,,1,1,INSTALLED,AS_NEW,209,,145,0,0,1,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Brugge,8000,Engel & Völkers Brugge,joke.despiegelaere@engelvoelkers.com,+32 50 61 66 30,BUY_REGULAR,2870000,3,4,4,0,,5,,,,AS_NEW,538,,395,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Malines,2800,IMMO ID,mechelen.immoid@omniwebsites.be,+32 15 49 09 00,BUY_REGULAR,265000,2,2,1,0,1,,2,,SEMI_EQUIPPED,GOOD,80,,,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,SOLRE-SUR-SAMBRE,6560,Confort Invest,Confortinvest4v17ed@omniwebsites.be,+32 64 33 81 39,BUY_REGULAR,190000,3,3,1,0,2,,1,,INSTALLED,GOOD,178,,920,1,0,0,0,1,0,1,0,0
HOUSE,VILLA,Flandres,Dilbeek,1703,Living Stone Dilbeek,pajota_dilbeek@importfrommedia.be,+32 2 466 05 75,BUY_REGULAR,839000,4,3,2,0,2,,2,4,USA_HYPER_EQUIPPED,GOOD,523,,1150,1,0,0,0,0,0,1,0,0
APARTMENT,GROUND_FLOOR,Bruxelles,Evere,1140,Skyline Renting Services,skyliner_auderghem@importfrommedia.be,+32 2 679 00 07,BUY_REGULAR,270000,2,1,1,0,1,,200,1,USA_HYPER_EQUIPPED,AS_NEW,70,,,1,0,0,1,0,0,1,0,0
HOUSE,HOUSE,Flandres,Veldegem,8210,Dewaele-woonvastgoed Brugge,Brugge@dewaele.com,+32 50 44 49 99,BUY_REGULAR,209000,2,3,1,0,,,,1,INSTALLED,TO_BE_DONE_UP,178,,152,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Frameries,7080,Agence Immobilière Zarkos,storage8073_mons_766@importfrommedia.be,+32 65 84 06 40,BUY_REGULAR,115000,2,1,1,0,1,,1,1,INSTALLED,AS_NEW,84,,0,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Ingelmunster,8770,Vastgoed Norman,vastgoednorman@contactme.skarabee.com,+32 56 25 26 19,BUY_REGULAR,209000,4,3,1,0,1,1,,,,,126,,1900,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Ixelles,1050,TRUST REAL ESTATE,trust@omniwebsites.be,+32 10 45 86 63,BUY_REGULAR,249000,2,1,1,0,1,,,,,TO_BE_DONE_UP,60,,,0,0,0,0,1,0,0,0,0
HOUSE,TOWN_HOUSE,Wallonie,Liège,4000,Welcome at Home,partnerimmo_167@importfrommedia.be,+32 4 370 20 22,BUY_REGULAR,175000,2,2,1,0,1,,1,1,SEMI_EQUIPPED,TO_BE_DONE_UP,102,88,159,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Alost,9300,Immo Store,immostore@omniwebsites.be,+32 2 203 03 03,BUY_REGULAR,299000,2,3,1,1,2,,,,INSTALLED,JUST_RENOVATED,151,,180,0,0,0,0,1,0,0,1,0
APARTMENT,APARTMENT,Bruxelles,BRUXELLES,1000,Contigo Schuman,adhocimmo@omniwebsites.be,+32 2 280 69 40,BUY_REGULAR,445000,2,3,1,0,2,,1,,HYPER_EQUIPPED,AS_NEW,125,,,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,550000,3,3,1,0,2,,1,1,NOT_INSTALLED,TO_RENOVATE,145,,188,1,0,0,0,0,0,1,0,0
APARTMENT,DUPLEX,Flandres,Kontich,2550,Woonbemiddeling NV,99272@secure.fortissimmo.net,+32 53 78 99 36,BUY_REGULAR,190000,,2,1,0,1,,3,,,TO_BE_DONE_UP,87,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Hasselt,3500,ERA Nobis - Hasselt,nobis@era.be,+32 11 35 14 00,BUY_REGULAR,620000,2,2,1,0,,,,,HYPER_EQUIPPED,,180,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Neufchateau,6840,Dynasty,storage8437_934@importfrommedia.be,,BUY_REGULAR,257900,4,4,2,2,2,,4,2,INSTALLED,TO_RENOVATE,263,,1019,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Schilde,2970,Heylen Vastgoed Brasschaat,heylenvastgoed@omniwebsites.be,+32 3 555 41 11,BUY_REGULAR,399000,3,3,1,0,2,,,,,TO_RENOVATE,169,,480,0,0,0,0,1,0,0,1,0
APARTMENT,APARTMENT,Flandres,Deurne,2100,Immo Kolum BVBA,immokolum@omniwebsites.be,+32 3 645 06 45,BUY_REGULAR,210000,2,2,1,0,1,,1,,SEMI_EQUIPPED,GOOD,88,,,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Schaerbeek,1030,So Cosy Immobilière,nicolas.mommens@socosy.be,+32 10 22 25 11,BUY_REGULAR,230000,2,2,1,0,1,,,,INSTALLED,,90,,,1,0,0,0,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Bruxelles,Laeken,1020,Urban Concept sprl,urbancon_laeken@importfrommedia.be,+32 2 262 44 44,BUY_REGULAR,730000,2,6,3,2,3,,,,HYPER_EQUIPPED,TO_BE_DONE_UP,300,320,506,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Lasne,1380,Immo Vermast,immovermast@omniwebsites.be,+32 2 687 79 90,BUY_REGULAR,945000,4,4,2,0,2,,1,,HYPER_EQUIPPED,AS_NEW,245,,1680,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Schoonaarde,9200,Immo Lierman,info@immolierman.be,+32 53 89 99 66,BUY_REGULAR,339000,4,3,1,0,2,4,1,1,,GOOD,168,525,910,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Rhode-St-Genèse,1640,EMILE GARCIN BELGIQUE SPRL,bruxelles@emilegarcin.com,+32 2 201 94 00,BUY_REGULAR,2190000,4,6,5,0,5,,2,3,HYPER_EQUIPPED,JUST_RENOVATED,400,2300,2700,1,1,1,0,1,0,1,1,1
